,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Freq,Platform_Freq,Genre_Freq,Publisher_Freq,Global_Sales_log,Global_Sales_reciprocal,Global_Sales_sqrt,Global_Sales_exp1,Global_Sales_yeojohnson,Global_Sales_boxcox
1653,3495,NHL 06,PS2,2005.0,Sports,Electronic Arts,0.48,0.02,0.0,0.08,0.58,3,2159,2343,1351,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
1514,3496,NHL 10,PS3,2009.0,Sports,Electronic Arts,0.38,0.12,0.0,0.07,0.58,2,1326,2343,1351,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
649,3497,Rooms: The Main Building,DS,2010.0,Adventure,Nintendo,0.1,0.41,0.01,0.06,0.58,2,2156,1282,703,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
7738,3498,Rapala: We Fish,Wii,2009.0,Sports,Activision,0.52,0.02,0.0,0.04,0.58,1,1324,2343,975,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
12732,3499,Parasite Eve II,PS,1999.0,Role-Playing,SquareSoft,0.32,0.22,0.0,0.04,0.58,1,1193,1486,52,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
457,3500,Tetris Party Deluxe,Wii,2010.0,Puzzle,Nintendo,0.34,0.17,0.02,0.05,0.58,2,1324,581,703,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
11231,3501,NFL Blitz 2000,N64,1999.0,Sports,Midway Games,0.55,0.02,0.0,0.0,0.58,2,319,2343,198,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
11834,3502,Ratchet & Clank: Quest for Booty,PS3,2008.0,Platform,Sony Computer Entertainment,0.0,0.53,0.0,0.04,0.58,1,1326,884,683,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
4240,3503,Madden NFL 2002,XB,,Sports,Unknown,0.53,0.02,0.0,0.03,0.58,6,824,2343,203,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
1633,3504,NCAA Football 10,PS2,2009.0,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.58,4,2159,2343,1351,-0.5447271754416722,1.7241379310344829,0.7615773105863908,0.9469843445639475,0.26919802086377465,-0.551960552093726
4025,3505,Top Spin 3,PS3,2008.0,Action,Take-Two Interactive,0.08,0.37,0.0,0.12,0.57,4,1326,3309,413,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
13157,3506,Shin Megami Tensei IV,3DS,2013.0,Role-Playing,Atlus,0.28,0.0,0.27,0.02,0.57,1,507,1486,67,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
2588,3507,Theme Park,PS,1994.0,Simulation,Electronic Arts,0.24,0.16,0.13,0.04,0.57,3,1193,863,1351,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
11316,3508,Blacksite: Area 51,X360,2007.0,Shooter,Midway Games,0.29,0.23,0.0,0.06,0.57,2,1261,1308,198,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
8065,3509,Spider-Man 3,X360,2007.0,Platform,Activision,0.49,0.04,0.0,0.04,0.57,7,1261,884,975,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
10539,3510,ATV Offroad Fury: Blazin' Trails,PSP,2005.0,Racing,SouthPeak Games,0.53,0.0,0.0,0.04,0.57,1,1211,1248,37,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4838,3511,Far Cry Instincts,XB,2005.0,Shooter,Ubisoft,0.32,0.24,0.0,0.02,0.57,1,824,1308,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
2606,3512,Hasbro Family Game Night,PS2,2008.0,Puzzle,Electronic Arts,0.28,0.22,0.0,0.07,0.57,3,2159,581,1351,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
7841,3513,Tony Hawk's Pro Skater 4,GBA,2002.0,Sports,Activision,0.41,0.15,0.0,0.01,0.57,4,796,2343,975,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6700,3514,Up,Wii,2009.0,Action,THQ,0.23,0.28,0.0,0.06,0.57,6,1324,3309,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6079,3515,Tales of the Abyss,PS2,2005.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57,2,2159,1486,932,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
7637,3516,Disney Universe,X360,2011.0,Action,Disney Interactive Studios,0.37,0.15,0.0,0.05,0.57,3,1261,3309,218,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
1100,3517,Iron Man,X360,2008.0,Action,Sega,0.27,0.24,0.0,0.06,0.57,6,1261,3309,639,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6251,3518,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,PS,2000.0,Strategy,Namco Bandai Games,0.0,0.0,0.54,0.04,0.57,1,1193,678,932,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
13033,3519,Spyro Orange: The Cortex Conspiracy,GBA,2004.0,Action,Vivendi Games,0.41,0.15,0.0,0.01,0.57,1,796,3309,164,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
5776,3520,Enslaved: Odyssey to the West,PS3,2010.0,Action,Namco Bandai Games,0.24,0.24,0.01,0.09,0.57,2,1326,3309,932,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6722,3521,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,DS,2008.0,Action,THQ,0.53,0.0,0.0,0.04,0.57,3,2156,3309,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
12114,3522,Beyond The Beyond,PS,1995.0,Role-Playing,Sony Computer Entertainment,0.11,0.08,0.35,0.04,0.57,1,1193,1486,683,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
11492,3523,Ben 10: Alien Force,PS2,2008.0,Action,Koch Media,0.22,0.02,0.0,0.33,0.57,4,2159,3309,17,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
12389,3524,Tomb Raider: Anniversary,PSP,2007.0,Action,Eidos Interactive,0.21,0.23,0.0,0.13,0.57,5,1211,3309,198,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6592,3525,"Warhammer 40,000: Space Marine",X360,2011.0,Shooter,THQ,0.25,0.27,0.0,0.06,0.57,3,1261,1308,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
1860,3526,Madden NFL 06,GC,2005.0,Sports,Electronic Arts,0.44,0.11,0.0,0.02,0.57,7,556,2343,1351,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
10392,3527,No More Heroes,Wii,2007.0,Action,Rising Star Games,0.3,0.17,0.04,0.05,0.57,1,1324,3309,86,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4972,3528,Assassin's Creed II,PC,2010.0,Action,Ubisoft,0.01,0.45,0.0,0.11,0.57,3,954,3309,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
5103,3529,Petz Wild Animals: Tigerz,DS,2008.0,Simulation,Ubisoft,0.52,0.01,0.0,0.04,0.57,1,2156,863,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
5640,3530,Naruto: Ultimate Ninja 2,PS2,2004.0,Fighting,Namco Bandai Games,0.47,0.02,0.0,0.08,0.57,1,2159,846,932,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
15776,3531,Defiance,X360,2013.0,Shooter,Trion Worlds,0.38,0.15,0.0,0.04,0.57,3,1261,1308,4,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
5100,3532,Dogz,DS,2006.0,Simulation,Ubisoft,0.51,0.02,0.0,0.04,0.57,2,2156,863,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
10567,3533,3D Dot Game Heroes,PS3,2009.0,Role-Playing,SouthPeak Games,0.36,0.12,0.03,0.07,0.57,1,1326,1486,37,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
363,3534,The Mysterious Murasame Castle,NES,1986.0,Action,Nintendo,0.0,0.0,0.57,0.0,0.57,1,98,3309,703,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
13554,3535,NBA Hangtime,N64,1997.0,Sports,GT Interactive,0.48,0.08,0.0,0.0,0.57,2,319,2343,45,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4131,3536,Jillian Michaels Fitness Ultimatum 2010,Wii,2009.0,Sports,Majesco Entertainment,0.52,0.01,0.0,0.04,0.57,2,1324,2343,92,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
3481,3537,Pro Evolution Soccer 2012,PSP,2011.0,Action,Konami Digital Entertainment,0.1,0.12,0.29,0.07,0.57,7,1211,3309,832,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
2722,3538,Grease,Wii,2010.0,Misc,505 Games,0.27,0.25,0.0,0.05,0.57,2,1324,1712,192,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
11113,3539,Blood Wake,XB,2001.0,Shooter,Microsoft Game Studios,0.43,0.12,0.0,0.02,0.57,1,824,1308,189,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
9929,3540,Dynasty Warriors 5: Xtreme Legends,PS2,2005.0,Action,Tecmo Koei,0.11,0.08,0.35,0.03,0.57,1,2159,3309,338,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
8522,3541,Skylanders: Spyro's Adventure,3DS,2011.0,Action,Activision,0.32,0.2,0.0,0.05,0.57,5,507,3309,975,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
3915,3542,Dora The Explorer: Dora Saves the Snow Princess,Wii,2008.0,Platform,Take-Two Interactive,0.5,0.03,0.0,0.04,0.57,3,1324,884,413,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
11750,3543,Jampack Summer 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.57,1,2159,1712,683,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
1654,3544,FIFA World Cup Germany 2006,PS2,2006.0,Sports,Electronic Arts,0.47,0.02,0.0,0.08,0.57,6,2159,2343,1351,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
7928,3545,Wreckless: ThE YaKuza MisSiOns,XB,2002.0,Racing,Activision,0.42,0.11,0.02,0.02,0.57,3,824,1248,975,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
8838,3546,Super Bomberman,SNES,1992.0,Puzzle,Hudson Soft,0.0,0.0,0.57,0.0,0.57,1,239,581,81,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6539,3547,SpongeBob SquarePants: Battle for Bikini Bottom,XB,2003.0,Platform,THQ,0.45,0.1,0.0,0.02,0.57,4,824,884,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
3949,3548,Spec Ops: The Line,PS3,2012.0,Shooter,Take-Two Interactive,0.19,0.25,0.04,0.09,0.57,3,1326,1308,413,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6236,3549,SD Gundam G Generation Neo,PS2,2002.0,Strategy,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57,1,2159,678,932,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6949,3550,Bratz 4 Real,DS,2007.0,Adventure,THQ,0.29,0.22,0.0,0.06,0.57,1,2156,1282,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
11041,3551,RalliSport Challenge,XB,2002.0,Racing,Microsoft Game Studios,0.39,0.16,0.0,0.02,0.57,1,824,1248,189,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
9286,3552,Resident Evil Outbreak File #2,PS2,2004.0,Action,Capcom,0.19,0.15,0.17,0.05,0.57,1,2159,3309,381,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
6872,3553,Bob the Builder: Can We Fix It?,PS,2000.0,Action,THQ,0.31,0.21,0.0,0.04,0.57,1,1193,3309,715,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4825,3554,XIII,PS2,2003.0,Shooter,Ubisoft,0.28,0.22,0.0,0.07,0.57,3,2159,1308,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
1518,3555,NHL 14,PS3,2013.0,Sports,Electronic Arts,0.28,0.19,0.0,0.09,0.57,2,1326,2343,1351,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
13953,3556,LEGO Rock Band,X360,2009.0,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0.0,0.05,0.57,4,1261,1712,232,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
7706,3557,Bolt,Wii,2008.0,Adventure,Disney Interactive Studios,0.19,0.31,0.0,0.06,0.57,5,1324,1282,218,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4016,3558,Top Spin 3,X360,2008.0,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57,4,1261,3309,413,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
4943,3559,Tom Clancy's HAWX,PS3,2009.0,Action,Ubisoft,0.21,0.22,0.05,0.09,0.57,3,1326,3309,921,-0.5621189181535413,1.7543859649122808,0.7549834435270749,0.9453388051113798,0.267218965284507,-0.5698237225466426
14036,3560,LEGO Dimensions,X360,2015.0,Action,Warner Bros. Interactive Entertainment,0.24,0.28,0.0,0.05,0.56,5,1261,3309,232,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
9383,3561,Breath of Fire IV,PS,2000.0,Role-Playing,Capcom,0.11,0.08,0.34,0.04,0.56,1,1193,1486,381,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
8581,3562,True Crime: Streets of LA,GC,2003.0,Action,Activision,0.44,0.11,0.0,0.02,0.56,3,556,3309,975,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
14841,3563,Odin Sphere,PS2,2007.0,Role-Playing,Square Enix,0.23,0.18,0.09,0.06,0.56,1,2159,1486,233,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
243,3564,Donkey Kong Jungle Climber,DS,2007.0,Platform,Nintendo,0.26,0.04,0.24,0.03,0.56,1,2156,884,703,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
12761,3565,The Incredible Hulk,GBA,2003.0,Action,Universal Interactive,0.4,0.15,0.0,0.01,0.56,6,796,3309,23,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
10344,3566,Ms. Pac-Man Maze Madness,GBA,2004.0,Puzzle,Zoo Digital Publishing,0.4,0.15,0.0,0.01,0.56,2,796,581,104,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
1655,3567,Arena Football,PS2,2006.0,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56,2,2159,2343,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2441,3568,The Lord of the Rings: The Return of the King,GBA,2003.0,Action,Electronic Arts,0.4,0.15,0.0,0.01,0.56,4,796,3309,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
11203,3569,NHL Hitz 20-02,PS2,2001.0,Sports,Midway Games,0.28,0.22,0.0,0.07,0.56,3,2159,2343,198,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
511,3570,Classic NES Series: Dr. Mario,GBA,2004.0,Puzzle,Nintendo,0.31,0.11,0.13,0.01,0.56,1,796,581,703,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2578,3571,The Sims: Bustin' Out,XB,2003.0,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56,4,824,863,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
1656,3572,NCAA March Madness 07,PS2,2007.0,Sports,Electronic Arts,0.28,0.22,0.0,0.07,0.56,2,2159,2343,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
11868,3573,"Monsters, Inc. Scream Team",PS,2001.0,Platform,Sony Computer Entertainment,0.31,0.21,0.0,0.04,0.56,1,1193,884,683,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2102,3574,Harry Potter Collection,PS2,2006.0,Misc,Electronic Arts,0.28,0.21,0.0,0.07,0.56,1,2159,1712,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
7857,3575,Tony Hawk's Project 8,PSP,2006.0,Sports,Activision,0.41,0.08,0.0,0.07,0.56,4,1211,2343,975,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
3238,3576,Yu-Gi-Oh! World Championship Tournament 2004,GBA,2004.0,Misc,Konami Digital Entertainment,0.4,0.15,0.0,0.01,0.56,1,796,1712,832,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
7811,3577,Cabela's Big Game Hunter 2005 Adventures,PS2,2004.0,Sports,Activision,0.28,0.21,0.0,0.07,0.56,4,2159,2343,975,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
650,3578,Hotel Dusk: Room 215,DS,2007.0,Adventure,Nintendo,0.27,0.05,0.22,0.03,0.56,1,2156,1282,703,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2281,3579,Knockout Kings 2001,PS2,2001.0,Fighting,Electronic Arts,0.28,0.21,0.0,0.07,0.56,2,2159,846,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
12817,3580,Army Men: Sarge's Heroes,PS,1999.0,Action,3DO,0.31,0.21,0.0,0.04,0.56,2,1193,3309,36,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
7620,3581,Phineas and Ferb: Across the 2nd Dimension,DS,2011.0,Action,Disney Interactive Studios,0.32,0.19,0.0,0.05,0.56,3,2156,3309,218,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
5173,3582,Petz Dogz 2,PS2,2007.0,Simulation,Ubisoft,0.28,0.21,0.0,0.07,0.56,3,2159,863,921,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2234,3583,Battlefield 2: Modern Combat,XB,2005.0,Shooter,Electronic Arts,0.39,0.15,0.0,0.02,0.56,3,824,1308,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
8148,3584,Wolfenstein,X360,2009.0,Shooter,Activision,0.28,0.22,0.0,0.06,0.56,3,1261,1308,975,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
12447,3585,All-Star Baseball 2002,PS2,2001.0,Sports,Acclaim Entertainment,0.27,0.21,0.0,0.07,0.56,2,2159,2343,184,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
13353,3586,Backyard NFL Football,GBA,2002.0,Sports,Infogrames,0.4,0.15,0.0,0.01,0.56,4,796,2343,62,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
2052,3587,Need for Speed: Most Wanted,GC,2005.0,Racing,Electronic Arts,0.43,0.11,0.0,0.02,0.56,12,556,1248,1351,-0.579818495252942,1.7857142857142856,0.7483314773547883,0.9436670752867394,0.26519444006391396,-0.5880184931638142
